module,type,name,res_id,src,value,comments
web_unsplash,model_terms,"ir.actions.act_window,help",base.action_res_company_form,Create a new company,,
web_unsplash,model_terms,"ir.actions.act_window,help",base.action_res_company_form,Create and manage the companies that will be managed by Odoo from here. Shops or subsidiaries can be created and maintained from here.,,
web_unsplash,model,"ir.actions.act_window,name",base.action_res_groups,Groups,,
web_unsplash,model_terms,"ir.actions.act_window,help",base.action_res_groups,"A group is a set of functional areas that will be assigned to the user in order to give them access and rights to specific applications and tasks in the system. You can create custom groups or edit the ones existing by default in order to customize the view of the menu that users will be able to see. Whether they can have a read, write, create and delete access right can be managed from here.",,
web_unsplash,model,"ir.actions.act_window,name",base.action_res_partner_bank_account_form,Bank Accounts,,
web_unsplash,model_terms,"ir.actions.act_window,help",base.action_res_partner_bank_account_form,Create a bank account,,
web_unsplash,model,"ir.actions.act_window,name",base.action_res_users,Users,,
web_unsplash,model_terms,"ir.actions.act_window,help",base.action_res_users,Create and manage users that will connect to the system. Users can be deactivated should there be a period of time during which they will/should not connect to the system. You can assign them groups in order to give them specific access to the applications they need to use in the system.,,
web_unsplash,model,"ir.actions.act_window,name",base.action_res_users_keys_description,API Key: description input wizard,,
web_unsplash,model,"ir.actions.act_window,name",base.action_res_users_my,Change My Preferences,,
web_unsplash,model,"ir.actions.act_window,name",base.action_rule,Record Rules,,
web_unsplash,model,"ir.actions.act_window,name",base.action_server_action,Server Actions,,
web_unsplash,model,"ir.actions.act_window,name",base.action_translation,Translated Terms,,
web_unsplash,model,"ir.actions.act_window,name",base.action_ui_view,Views,,
web_unsplash,model_terms,"ir.actions.act_window,help",base.action_ui_view,"Views allows you to personalize each view of Odoo. You can add new fields, move fields, rename them or delete the ones that you do not need.",,
web_unsplash,model,"ir.actions.act_window,name",base.action_ui_view_custom,Customized Views,,
web_unsplash,model_terms,"ir.actions.act_window,help",base.action_ui_view_custom,Create a customized view,,
web_unsplash,model_terms,"ir.actions.act_window,help",base.action_ui_view_custom,Customized views are used when users reorganize the content of their dashboard views (via web client),,
web_unsplash,model,"ir.actions.act_window,name",base.action_view_base_import_language,Import Translation,,
web_unsplash,model,"ir.actions.act_window,name",base.action_view_base_language_install,Add Language,,
web_unsplash,model,"ir.actions.act_window,name",base.action_view_base_module_update,Module Update,,
web_unsplash,model,"ir.actions.act_window,name",base.action_view_base_module_upgrade,Apply Schedule Upgrade,,
web_unsplash,model,"ir.actions.act_window,name",base.action_view_base_module_upgrade_install,Module Upgrade Install,,
web_unsplash,model,"ir.actions.act_window,name",base.action_wizard_lang_export,Export Translation,,
web_unsplash,model,"ir.actions.act_window,name",base.action_wizard_update_translations,Generate Missing Terms,,
web_unsplash,model,"ir.actions.act_window,name",base.actions_ir_filters_view,User-defined Filters,,
web_unsplash,model,"ir.actions.act_window,name",base.change_password_wizard_action,Change Password,,
web_unsplash,model,"ir.actions.act_window,name",base.demo_force_install_action,Load demo data,,
web_unsplash,model,"ir.actions.act_window,name",base.grant_menu_access,Menu Items,,
web_unsplash,model_terms,"ir.actions.act_window,help",base.grant_menu_access,Manage and customize the items available and displayed in your Odoo system menu. You can delete an item by clicking on the box at the beginning of each line and then delete it through the button that appeared. Items can be assigned to specific groups in order to make them accessible to some users within the system.,,
web_unsplash,model,"ir.actions.act_window,name",base.ir_access_act,Access Rights,,
web_unsplash,model,"ir.actions.act_window,name",base.ir_action_report,Reports,,
web_unsplash,model,"ir.actions.act_window,name",base.ir_action_window,Window Actions,,
web_unsplash,model,"ir.actions.act_window,name",base.ir_config_list_action,System Parameters,,
web_unsplash,model,"ir.actions.act_window,name",base.ir_cron_act,Scheduled Actions,,
web_unsplash,model,"ir.actions.act_window,name",base.ir_default_menu_action,User-defined Defaults,,
web_unsplash,model,"ir.actions.act_window,name",base.ir_logging_all_act,Logging,,
web_unsplash,model,"ir.actions.act_window,name",base.ir_property_form,Company Properties,,
web_unsplash,model,"ir.actions.act_window,name",base.ir_sequence_actions,Actions,,
web_unsplash,model,"ir.actions.act_window,name",base.ir_sequence_form,Sequences,,
web_unsplash,model,"ir.actions.act_window,name",base.open_module_tree,Apps,,
web_unsplash,model_terms,"ir.actions.act_window,help",base.open_module_tree,You should try other search criteria.,,
web_unsplash,model_terms,"ir.actions.act_window,help",base.open_module_tree,No module found!,,
web_unsplash,model,"ir.actions.act_window,name",base.paper_format_action,Paper Format General Configuration,,
web_unsplash,model,"ir.actions.act_window,name",base.reports_action,Reports,,
web_unsplash,model,"ir.actions.act_window,name",base.res_config_setting_act_window,Settings,,
web_unsplash,model,"ir.actions.act_window,name",base.res_lang_act_window,Languages,,
web_unsplash,model,"ir.actions.act_window,name",base.res_partner_industry_action,Industries,,
web_unsplash,model_terms,"ir.actions.act_window,help",base.res_partner_industry_action,Create a new industry,,
web_unsplash,model_terms,"ir.actions.act_window,help",base.res_partner_industry_action,Manage industries to better classify partners for tracking and analysis purposes.,,
web_unsplash,model,"ir.actions.act_window,name",base.reset_view_arch_wizard_action,Compare/Reset,,
web_unsplash,model,"ir.actions.act_window,name",base_setup.action_general_configuration,Settings,,
web_unsplash,model,"ir.actions.act_window,name",digest.digest_digest_action,Digest Emails,,
web_unsplash,model,"ir.actions.act_window,name",digest.digest_tip_action,Digest Tips,,
web_unsplash,model,"ir.actions.act_window,name",fetchmail.act_server_history,Messages,,
web_unsplash,model,"ir.actions.act_window,name",fetchmail.action_email_server_tree,Incoming Mail Servers,,
web_unsplash,model,"ir.actions.act_window,name",iap.iap_account_action,IAP Account,,
web_unsplash,model,"ir.actions.act_window,name",mail.action_email_compose_message_wizard,Compose Email,,
web_unsplash,model,"ir.actions.act_window,name",mail.action_email_template_tree_all,Templates,,
web_unsplash,model,"ir.actions.act_window,name",mail.action_partner_mass_mail,Send email,,
web_unsplash,model,"ir.actions.act_window,name",mail.action_view_followers,Followers,,
web_unsplash,model,"ir.actions.act_window,name",mail.action_view_mail_alias,Aliases,,
web_unsplash,model,"ir.actions.act_window,name",mail.action_view_mail_mail,Emails,,
web_unsplash,model,"ir.actions.act_window,name",mail.action_view_mail_message,Messages,,
web_unsplash,model,"ir.actions.act_window,name",mail.action_view_mail_tracking_value,Tracking Values,,
web_unsplash,model,"ir.actions.act_window,name",mail.action_view_message_subtype,Subtypes,,
web_unsplash,model,"ir.actions.act_window,name",mail.mail_activity_action,Activities,,
web_unsplash,model,"ir.actions.act_window,name",mail.mail_activity_type_action,Activity Types,,
web_unsplash,model,"ir.actions.act_window,name",mail.mail_blacklist_action,Blacklisted Email Addresses,,
web_unsplash,model_terms,"ir.actions.act_window,help",mail.mail_blacklist_action,Email addresses that are blacklisted means that the recipient won't receive mass mailing anymore.,,
web_unsplash,model_terms,"ir.actions.act_window,help",mail.mail_blacklist_action,Add an email address in the blacklist,,
web_unsplash,model,"ir.actions.act_window,name",mail.mail_channel_action_view,Join a group,,
web_unsplash,model,"ir.actions.act_window,name",mail.mail_channel_partner_action,Channels/Partner,,
web_unsplash,model,"ir.actions.act_window,name",mail.mail_moderation_action,Moderation,,
web_unsplash,model,"ir.actions.act_window,name",mail.mail_notification_action,Notifications,,
web_unsplash,model,"ir.actions.act_window,name",mail.mail_resend_cancel_action,Discard mail delivery failures,,
web_unsplash,model,"ir.actions.act_window,name",mail.mail_resend_message_action,Resend mail,,
web_unsplash,model,"ir.actions.act_window,name",mail.mail_shortcode_action,Chat Shortcode,,
web_unsplash,model_terms,"ir.actions.act_window,help",mail.mail_shortcode_action,"A shortcode is a keyboard shortcut. For instance, you type #gm and it will be transformed into ""Good Morning"".",,
web_unsplash,model_terms,"ir.actions.act_window,help",mail.mail_shortcode_action,Define a new chat shortcode,,
web_unsplash,model,"ir.actions.act_window,name",mail.mail_template_preview_action,Template Preview,,
web_unsplash,model,"ir.actions.act_window,name",opac.contact_cat_list_action,Contact Tags,,
web_unsplash,model,"ir.actions.act_window,name",opac.contact_list_action,Contacts,,
web_unsplash,model,"ir.actions.act_window,name",opac.course_list_action,Courses,,
web_unsplash,model_terms,"ir.actions.act_window,help",opac.course_list_action,Create the first course,,
web_unsplash,model,"ir.actions.act_window,name",opac.session_list_action,Sessions,,
